Previous period: 2014-03-16 to 2020-03-14
Current period: 2020-03-14 to 2026-03-13

Fetching user first contributions...
Fetching activities since 2014-03-16...

============================================================
RETENTION OF NEWCOMERS
============================================================
Total newcomers: 824
Retained: 34
Retention rate: 4.1%

Newcomers:
  FedyaLutkovski       | First: 2019-04-03 | Latest: 2019-04-03 | Current activities:  0 | ❌ Not retained
  Fransferdy           | First: 2017-04-05 | Latest: 2017-04-05 | Current activities:  0 | ❌ Not retained
  GiTweeker            | First: 2020-01-26 | Latest: 2020-01-26 | Current activities:  0 | ❌ Not retained
  Gompangs             | First: 2018-10-24 | Latest: 2018-10-24 | Current activities:  0 | ❌ Not retained
  GreatGarlic          | First: 2018-08-21 | Latest: 2018-08-21 | Current activities:  0 | ❌ Not retained
  HJK181               | First: 2018-01-26 | Latest: 2018-01-26 | Current activities:  0 | ❌ Not retained
  HRPatel2000          | First: 2017-02-14 | Latest: 2017-02-14 | Current activities:  0 | ❌ Not retained
  HaAlex               | First: 2018-11-07 | Latest: 2018-11-07 | Current activities:  0 | ❌ Not retained
  HelloJavaWorld123    | First: 2019-10-18 | Latest: 2019-10-18 | Current activities:  0 | ❌ Not retained
  Himly1               | First: 2018-04-11 | Latest: 2018-04-11 | Current activities:  0 | ❌ Not retained
  HobbesFNM            | First: 2016-10-19 | Latest: 2016-10-19 | Current activities:  0 | ❌ Not retained
  Hodkinson            | First: 2015-10-29 | Latest: 2015-10-29 | Current activities:  0 | ❌ Not retained
  Hronom               | First: 2018-03-11 | Latest: 2018-03-11 | Current activities:  0 | ❌ Not retained
  Ikki-Dai             | First: 2018-04-27 | Latest: 2018-04-27 | Current activities:  0 | ❌ Not retained
  JMesens              | First: 2017-02-08 | Latest: 2017-02-08 | Current activities:  0 | ❌ Not retained
  JSON-ZHOUHAI         | First: 2019-12-03 | Latest: 2019-12-03 | Current activities:  0 | ❌ Not retained
  Jarvens              | First: 2017-12-28 | Latest: 2017-12-28 | Current activities:  0 | ❌ Not retained
  Jiao-Di              | First: 2018-10-18 | Latest: 2018-10-18 | Current activities:  0 | ❌ Not retained
  Jnosh                | First: 2018-06-07 | Latest: 2018-06-07 | Current activities:  0 | ❌ Not retained
  Koizumi85            | First: 2016-03-10 | Latest: 2016-03-10 | Current activities:  0 | ❌ Not retained
  KramKroc             | First: 2016-06-09 | Latest: 2016-06-09 | Current activities:  0 | ❌ Not retained
  LEESEUNGIK           | First: 2019-03-04 | Latest: 2019-03-04 | Current activities:  0 | ❌ Not retained
  LinggaAskaEdo        | First: 2019-06-26 | Latest: 2019-06-26 | Current activities:  0 | ❌ Not retained
  LoveMyPyj            | First: 2020-03-10 | Latest: 2020-03-10 | Current activities:  0 | ❌ Not retained
  M3lkior              | First: 2015-11-19 | Latest: 2015-11-19 | Current activities:  0 | ❌ Not retained
  Mickey84562          | First: 2019-07-30 | Latest: 2019-07-30 | Current activities:  0 | ❌ Not retained
  MrBogue              | First: 2018-07-27 | Latest: 2018-07-27 | Current activities:  0 | ❌ Not retained
  NOdysseyN            | First: 2018-03-13 | Latest: 2018-03-13 | Current activities:  0 | ❌ Not retained
  Nalha                | First: 2018-12-11 | Latest: 2018-12-11 | Current activities:  0 | ❌ Not retained
  Nihulrawat           | First: 2018-12-04 | Latest: 2018-12-04 | Current activities:  0 | ❌ Not retained
  PC-Chiu              | First: 2018-02-28 | Latest: 2018-02-28 | Current activities:  0 | ❌ Not retained
  Pashulity            | First: 2019-07-22 | Latest: 2019-07-22 | Current activities:  0 | ❌ Not retained
  Pramy                | First: 2018-07-18 | Latest: 2018-07-18 | Current activities:  0 | ❌ Not retained
  Pytry                | First: 2017-09-29 | Latest: 2017-09-29 | Current activities:  0 | ❌ Not retained
  RanjithMohandasss    | First: 2019-02-01 | Latest: 2019-02-01 | Current activities:  0 | ❌ Not retained
  RaphC                | First: 2015-03-17 | Latest: 2015-03-17 | Current activities:  0 | ❌ Not retained
  RawSanj              | First: 2018-02-09 | Latest: 2018-02-09 | Current activities:  0 | ❌ Not retained
  RemiBou              | First: 2018-08-02 | Latest: 2018-08-02 | Current activities:  0 | ❌ Not retained
  RoonyLi              | First: 2018-04-25 | Latest: 2018-04-25 | Current activities:  0 | ❌ Not retained
  RostyslavPaliuha     | First: 2018-04-12 | Latest: 2018-04-12 | Current activities:  0 | ❌ Not retained
  Satangelsx           | First: 2017-03-18 | Latest: 2017-03-18 | Current activities:  0 | ❌ Not retained
  Sesshoumarusama      | First: 2019-04-30 | Latest: 2019-04-30 | Current activities:  0 | ❌ Not retained
  Shawn-Yang-AWX       | First: 2019-09-06 | Latest: 2019-09-06 | Current activities:  0 | ❌ Not retained
  SonSeungWoo          | First: 2019-05-15 | Latest: 2019-05-15 | Current activities:  0 | ❌ Not retained
  StasKolodyuk         | First: 2016-10-13 | Latest: 2016-10-13 | Current activities:  0 | ❌ Not retained
  Stephan202           | First: 2018-06-18 | Latest: 2018-06-18 | Current activities:  0 | ❌ Not retained
  TarunBhateja         | First: 2018-12-19 | Latest: 2018-12-19 | Current activities:  0 | ❌ Not retained
  Thabizolo            | First: 2019-01-23 | Latest: 2019-01-23 | Current activities:  0 | ❌ Not retained
  TheScientist         | First: 2018-08-15 | Latest: 2018-08-15 | Current activities:  0 | ❌ Not retained
  TheSentinel454       | First: 2017-01-17 | Latest: 2017-01-17 | Current activities:  0 | ❌ Not retained
  TruthBean            | First: 2019-01-15 | Latest: 2019-01-15 | Current activities:  0 | ❌ Not retained
  Tumeloq              | First: 2018-04-23 | Latest: 2018-04-23 | Current activities:  0 | ❌ Not retained
  Vad1mo               | First: 2015-02-17 | Latest: 2015-02-17 | Current activities:  0 | ❌ Not retained
  Vibhor116            | First: 2019-02-12 | Latest: 2019-02-12 | Current activities:  0 | ❌ Not retained
  VincSch              | First: 2017-04-09 | Latest: 2017-04-09 | Current activities:  0 | ❌ Not retained
  Vincent-ZHENG-008    | First: 2019-02-27 | Latest: 2019-02-27 | Current activities:  0 | ❌ Not retained
  VineetJT             | First: 2016-05-27 | Latest: 2016-05-27 | Current activities:  0 | ❌ Not retained
  VishalPrajapti7036   | First: 2018-08-03 | Latest: 2018-08-03 | Current activities:  0 | ❌ Not retained
  VosAmoWho            | First: 2018-07-11 | Latest: 2018-07-11 | Current activities:  0 | ❌ Not retained
  WillBDaniels         | First: 2016-05-20 | Latest: 2016-05-20 | Current activities:  0 | ❌ Not retained
  YinHaoDev            | First: 2020-02-04 | Latest: 2020-02-04 | Current activities:  0 | ❌ Not retained
  Z-starts             | First: 2016-08-23 | Latest: 2016-08-23 | Current activities:  0 | ❌ Not retained
  Zasch                | First: 2016-02-10 | Latest: 2016-02-10 | Current activities:  0 | ❌ Not retained
  aaaaaaanthony        | First: 2018-09-17 | Latest: 2018-09-17 | Current activities:  0 | ❌ Not retained
  aaron-haskins        | First: 2017-03-02 | Latest: 2017-03-02 | Current activities:  0 | ❌ Not retained
  acherla              | First: 2017-05-16 | Latest: 2017-05-16 | Current activities:  0 | ❌ Not retained
  adispennette         | First: 2014-11-15 | Latest: 2014-11-15 | Current activities:  0 | ❌ Not retained
  aeasylife            | First: 2020-03-05 | Latest: 2020-03-05 | Current activities:  0 | ❌ Not retained
  afillatre            | First: 2015-04-06 | Latest: 2015-04-06 | Current activities:  0 | ❌ Not retained
  agamgupta6           | First: 2020-01-08 | Latest: 2020-01-08 | Current activities:  0 | ❌ Not retained
  agorges              | First: 2020-02-27 | Latest: 2020-02-27 | Current activities:  0 | ❌ Not retained
  agraphilippe         | First: 2017-06-06 | Latest: 2017-06-06 | Current activities:  0 | ❌ Not retained
  ahmednasir91         | First: 2016-11-01 | Latest: 2016-11-01 | Current activities:  0 | ❌ Not retained
  aikeep               | First: 2020-01-02 | Latest: 2020-01-02 | Current activities:  0 | ❌ Not retained
  ajausti1             | First: 2015-01-09 | Latest: 2015-01-09 | Current activities:  0 | ❌ Not retained
  ajits5               | First: 2018-03-26 | Latest: 2018-03-26 | Current activities:  0 | ❌ Not retained
  alexanderehi         | First: 2019-02-21 | Latest: 2019-02-21 | Current activities:  0 | ❌ Not retained
  alexwais             | First: 2018-08-30 | Latest: 2018-08-30 | Current activities:  0 | ❌ Not retained
  alfonz19             | First: 2018-10-02 | Latest: 2018-10-02 | Current activities:  0 | ❌ Not retained
  alfredzhang          | First: 2015-08-19 | Latest: 2015-08-19 | Current activities:  0 | ❌ Not retained
  aliaksei-lithium     | First: 2014-10-27 | Latest: 2014-10-27 | Current activities:  0 | ❌ Not retained
  altfatterz           | First: 2018-07-18 | Latest: 2018-07-18 | Current activities:  0 | ❌ Not retained
  alvescastro001       | First: 2017-09-07 | Latest: 2017-09-07 | Current activities:  0 | ❌ Not retained
  ameyg7               | First: 2019-12-06 | Latest: 2019-12-06 | Current activities:  0 | ❌ Not retained
  amitshukla30         | First: 2017-08-21 | Latest: 2017-08-21 | Current activities:  0 | ❌ Not retained
  anandreddyakidi      | First: 2018-06-11 | Latest: 2018-06-11 | Current activities:  0 | ❌ Not retained
  anandsunderraman     | First: 2018-07-16 | Latest: 2018-07-16 | Current activities:  0 | ❌ Not retained
  anarwal27            | First: 2017-08-30 | Latest: 2017-08-30 | Current activities:  0 | ❌ Not retained
  andrejleitner        | First: 2019-01-28 | Latest: 2019-01-28 | Current activities:  0 | ❌ Not retained
  andreyzhm            | First: 2018-04-25 | Latest: 2018-04-25 | Current activities:  0 | ❌ Not retained
  anxpp                | First: 2018-02-05 | Latest: 2018-02-05 | Current activities:  0 | ❌ Not retained
  apoorvGupta1492      | First: 2018-10-15 | Latest: 2018-10-15 | Current activities:  0 | ❌ Not retained
  aramperes            | First: 2018-12-15 | Latest: 2018-12-15 | Current activities:  0 | ❌ Not retained
  archenroot           | First: 2017-11-18 | Latest: 2017-11-18 | Current activities:  0 | ❌ Not retained
  archine              | First: 2019-09-12 | Latest: 2019-09-12 | Current activities:  0 | ❌ Not retained
  armdev               | First: 2017-11-27 | Latest: 2017-11-27 | Current activities:  0 | ❌ Not retained
  arnosthavelka        | First: 2015-06-05 | Latest: 2015-06-05 | Current activities:  0 | ❌ Not retained
  aroradeepak001       | First: 2016-05-03 | Latest: 2016-05-03 | Current activities:  0 | ❌ Not retained
  arturdobo            | First: 2016-04-12 | Latest: 2016-04-12 | Current activities:  0 | ❌ Not retained
  ashishpratapsingh14  | First: 2017-03-28 | Latest: 2017-03-28 | Current activities:  0 | ❌ Not retained
  ashishroy077         | First: 2019-07-19 | Latest: 2019-07-19 | Current activities:  0 | ❌ Not retained
  astrayon             | First: 2017-08-18 | Latest: 2017-08-18 | Current activities:  0 | ❌ Not retained
  athishsreeram        | First: 2019-06-19 | Latest: 2019-06-19 | Current activities:  0 | ❌ Not retained
  atliwen              | First: 2017-01-05 | Latest: 2017-01-05 | Current activities:  0 | ❌ Not retained
  balasubramanip       | First: 2017-08-11 | Latest: 2017-08-11 | Current activities:  0 | ❌ Not retained
  bas-jan              | First: 2018-02-01 | Latest: 2018-02-01 | Current activities:  0 | ❌ Not retained
  baudo2048            | First: 2015-01-17 | Latest: 2015-01-17 | Current activities:  0 | ❌ Not retained
  bclozel              | First: 2018-07-05 | Latest: 2018-07-05 | Current activities:  0 | ❌ Not retained
  beijixing1745        | First: 2019-07-01 | Latest: 2019-07-01 | Current activities:  0 | ❌ Not retained
  beiketianzhuang      | First: 2019-12-05 | Latest: 2019-12-05 | Current activities:  0 | ❌ Not retained
  benson0217           | First: 2017-04-25 | Latest: 2017-04-25 | Current activities:  0 | ❌ Not retained
  bhrgv-bolla          | First: 2017-11-30 | Latest: 2017-11-30 | Current activities:  0 | ❌ Not retained
  biq12                | First: 2019-05-26 | Latest: 2019-05-26 | Current activities:  0 | ❌ Not retained
  bokc                 | First: 2017-03-14 | Latest: 2017-03-14 | Current activities:  0 | ❌ Not retained
  bosiam               | First: 2019-03-11 | Latest: 2019-03-11 | Current activities:  0 | ❌ Not retained
  breneb               | First: 2019-02-04 | Latest: 2019-02-04 | Current activities:  0 | ❌ Not retained
  buddymilford         | First: 2017-06-16 | Latest: 2017-06-16 | Current activities:  0 | ❌ Not retained
  bufferings           | First: 2016-10-16 | Latest: 2016-10-16 | Current activities:  0 | ❌ Not retained
  bumbarashka          | First: 2018-08-05 | Latest: 2018-08-05 | Current activities:  0 | ❌ Not retained
  buzdin               | First: 2016-12-08 | Latest: 2016-12-08 | Current activities:  0 | ❌ Not retained
  bwcx-jzy             | First: 2020-03-12 | Latest: 2020-03-12 | Current activities:  0 | ❌ Not retained
  calaveraInfo         | First: 2019-09-16 | Latest: 2019-09-16 | Current activities:  0 | ❌ Not retained
  cameno94             | First: 2018-05-14 | Latest: 2018-05-14 | Current activities:  0 | ❌ Not retained
  caoyongviper         | First: 2017-11-30 | Latest: 2017-11-30 | Current activities:  0 | ❌ Not retained
  captainXsander       | First: 2019-03-22 | Latest: 2019-03-22 | Current activities:  0 | ❌ Not retained
  cash1981             | First: 2019-12-13 | Latest: 2019-12-13 | Current activities:  0 | ❌ Not retained
  cgew85               | First: 2020-02-26 | Latest: 2020-02-26 | Current activities:  0 | ❌ Not retained
  charlbrink           | First: 2018-02-08 | Latest: 2018-02-08 | Current activities:  0 | ❌ Not retained
  chenxiangning        | First: 2018-04-27 | Latest: 2018-04-27 | Current activities:  0 | ❌ Not retained
  cherrishccl          | First: 2018-07-10 | Latest: 2018-07-10 | Current activities:  0 | ❌ Not retained
  chh315               | First: 2019-03-27 | Latest: 2019-03-27 | Current activities:  0 | ❌ Not retained
  chhonker             | First: 2017-09-07 | Latest: 2017-09-07 | Current activities:  0 | ❌ Not retained
  chhorz               | First: 2018-06-18 | Latest: 2018-06-18 | Current activities:  0 | ❌ Not retained
  chochos              | First: 2016-08-25 | Latest: 2016-08-25 | Current activities:  0 | ❌ Not retained
  chorishepas          | First: 2018-08-20 | Latest: 2018-08-20 | Current activities:  0 | ❌ Not retained
  chriswhitcombe       | First: 2016-11-10 | Latest: 2016-11-10 | Current activities:  0 | ❌ Not retained
  cj-egidijus-vaisnora | First: 2017-08-01 | Latest: 2017-08-01 | Current activities:  0 | ❌ Not retained
  ckoutsouridis        | First: 2018-11-06 | Latest: 2018-11-06 | Current activities:  0 | ❌ Not retained
  coder-han            | First: 2017-03-07 | Latest: 2017-03-07 | Current activities:  0 | ❌ Not retained
  coffman21            | First: 2019-05-25 | Latest: 2019-05-25 | Current activities:  0 | ❌ Not retained
  colaru               | First: 2017-09-21 | Latest: 2017-09-21 | Current activities:  0 | ❌ Not retained
  crazyman2010         | First: 2019-01-03 | Latest: 2019-01-03 | Current activities:  0 | ❌ Not retained
  crea1                | First: 2019-03-22 | Latest: 2019-03-22 | Current activities:  0 | ❌ Not retained
  cristian-balan       | First: 2019-04-05 | Latest: 2019-04-05 | Current activities:  0 | ❌ Not retained
  crossoverJie         | First: 2018-03-21 | Latest: 2018-03-21 | Current activities:  0 | ❌ Not retained
  crusi                | First: 2018-03-29 | Latest: 2018-03-29 | Current activities:  0 | ❌ Not retained
  cschockaert          | First: 2020-01-31 | Latest: 2020-01-31 | Current activities:  0 | ❌ Not retained
  cschoell             | First: 2019-03-22 | Latest: 2019-03-22 | Current activities:  0 | ❌ Not retained
  cuiyingnan           | First: 2019-03-08 | Latest: 2019-03-08 | Current activities:  0 | ❌ Not retained
  cy1ng                | First: 2018-05-23 | Latest: 2018-05-23 | Current activities:  0 | ❌ Not retained
  dacofr               | First: 2015-09-22 | Latest: 2015-09-22 | Current activities:  0 | ❌ Not retained
  dadangeuy            | First: 2019-05-29 | Latest: 2019-05-29 | Current activities:  0 | ❌ Not retained
  dakotamaker          | First: 2019-03-01 | Latest: 2019-03-01 | Current activities:  0 | ❌ Not retained
  damianfanaro         | First: 2017-06-27 | Latest: 2017-06-27 | Current activities:  0 | ❌ Not retained
  dan-s-github         | First: 2016-08-11 | Latest: 2016-08-11 | Current activities:  0 | ❌ Not retained
  danic21              | First: 2017-09-06 | Latest: 2017-09-06 | Current activities:  0 | ❌ Not retained
  daniel-alonso-sanchez | First: 2017-03-09 | Latest: 2017-03-09 | Current activities:  0 | ❌ Not retained
  darrellsnow          | First: 2020-01-17 | Latest: 2020-01-17 | Current activities:  0 | ❌ Not retained
  datasmurfen          | First: 2018-09-05 | Latest: 2018-09-05 | Current activities:  0 | ❌ Not retained
  davgia               | First: 2019-12-11 | Latest: 2019-12-11 | Current activities:  0 | ❌ Not retained
  davidnewcomb         | First: 2019-05-31 | Latest: 2019-05-31 | Current activities:  0 | ❌ Not retained
  dbcall2              | First: 2017-09-28 | Latest: 2017-09-28 | Current activities:  0 | ❌ Not retained
  deamon999            | First: 2018-12-03 | Latest: 2018-12-03 | Current activities:  0 | ❌ Not retained
  deanpullen           | First: 2017-01-12 | Latest: 2017-01-12 | Current activities:  0 | ❌ Not retained
  deepank-sharma       | First: 2017-07-14 | Latest: 2017-07-14 | Current activities:  0 | ❌ Not retained
  deniswsrosa          | First: 2018-09-17 | Latest: 2018-09-17 | Current activities:  0 | ❌ Not retained
  deyanTG              | First: 2018-05-31 | Latest: 2018-05-31 | Current activities:  0 | ❌ Not retained
  diaowenyang          | First: 2018-07-03 | Latest: 2018-07-03 | Current activities:  0 | ❌ Not retained
  didiez               | First: 2018-03-09 | Latest: 2018-03-09 | Current activities:  0 | ❌ Not retained
  diegosep             | First: 2015-05-08 | Latest: 2015-05-08 | Current activities:  0 | ❌ Not retained
  dimazig              | First: 2017-12-04 | Latest: 2017-12-04 | Current activities:  0 | ❌ Not retained
  dipinpoovathel       | First: 2016-12-20 | Latest: 2016-12-20 | Current activities:  0 | ❌ Not retained
  ditdajou             | First: 2019-06-25 | Latest: 2019-06-25 | Current activities:  0 | ❌ Not retained
  dmarley              | First: 2016-05-04 | Latest: 2016-05-04 | Current activities:  0 | ❌ Not retained
  dmitrysenkovich      | First: 2018-08-18 | Latest: 2018-08-18 | Current activities:  0 | ❌ Not retained
  dmunozfer            | First: 2016-08-18 | Latest: 2016-08-18 | Current activities:  0 | ❌ Not retained
  dotpanic             | First: 2019-08-23 | Latest: 2019-08-23 | Current activities:  0 | ❌ Not retained
  dsu                  | First: 2017-06-30 | Latest: 2017-06-30 | Current activities:  0 | ❌ Not retained
  duffy356             | First: 2019-09-17 | Latest: 2019-09-17 | Current activities:  0 | ❌ Not retained
  dvtoever             | First: 2017-05-12 | Latest: 2017-05-12 | Current activities:  0 | ❌ Not retained
  dzonekl              | First: 2018-11-27 | Latest: 2018-11-27 | Current activities:  0 | ❌ Not retained
  eastseven            | First: 2016-03-16 | Latest: 2016-03-16 | Current activities:  0 | ❌ Not retained
  eivinhb              | First: 2016-11-18 | Latest: 2016-11-18 | Current activities:  0 | ❌ Not retained
  eksavoy              | First: 2015-11-10 | Latest: 2015-11-10 | Current activities:  0 | ❌ Not retained
  elijah-pl            | First: 2019-09-18 | Latest: 2019-09-18 | Current activities:  0 | ❌ Not retained
  elsa-arroyo          | First: 2016-03-14 | Latest: 2016-03-14 | Current activities:  0 | ❌ Not retained
  enayet-repo          | First: 2017-07-18 | Latest: 2017-07-18 | Current activities:  0 | ❌ Not retained
  enesify              | First: 2019-07-19 | Latest: 2019-07-19 | Current activities:  0 | ❌ Not retained
  fabadoo              | First: 2018-09-06 | Latest: 2018-09-06 | Current activities:  0 | ❌ Not retained
  fakarakas            | First: 2018-04-20 | Latest: 2018-04-20 | Current activities:  0 | ❌ Not retained
  fanticat             | First: 2018-07-24 | Latest: 2018-07-24 | Current activities:  0 | ❌ Not retained
  favetelinguis        | First: 2019-02-13 | Latest: 2019-02-13 | Current activities:  0 | ❌ Not retained
  fbvarnier            | First: 2018-06-05 | Latest: 2018-06-05 | Current activities:  0 | ❌ Not retained
  fdirlikli            | First: 2016-10-25 | Latest: 2016-10-25 | Current activities:  0 | ❌ Not retained
  feicipet             | First: 2018-10-04 | Latest: 2018-10-04 | Current activities:  0 | ❌ Not retained
  fenghualiusha        | First: 2019-09-03 | Latest: 2019-09-03 | Current activities:  0 | ❌ Not retained
  fernandosure         | First: 2017-05-16 | Latest: 2017-05-16 | Current activities:  0 | ❌ Not retained
  ffeiko               | First: 2019-09-23 | Latest: 2019-09-23 | Current activities:  0 | ❌ Not retained
  fibers               | First: 2017-09-27 | Latest: 2017-09-27 | Current activities:  0 | ❌ Not retained
  fillert              | First: 2019-09-13 | Latest: 2019-09-13 | Current activities:  0 | ❌ Not retained
  forGitMeNotPlease    | First: 2018-03-01 | Latest: 2018-03-01 | Current activities:  0 | ❌ Not retained
  frkautz              | First: 2017-08-23 | Latest: 2017-08-23 | Current activities:  0 | ❌ Not retained
  gasperlf             | First: 2018-01-29 | Latest: 2018-01-29 | Current activities:  0 | ❌ Not retained
  gauravspatel         | First: 2018-03-05 | Latest: 2018-03-05 | Current activities:  0 | ❌ Not retained
  gbotka               | First: 2016-07-28 | Latest: 2016-07-28 | Current activities:  0 | ❌ Not retained
  gdong42              | First: 2016-12-13 | Latest: 2016-12-13 | Current activities:  0 | ❌ Not retained
  geirgp               | First: 2018-05-02 | Latest: 2018-05-02 | Current activities:  0 | ❌ Not retained
  geniusit             | First: 2018-06-05 | Latest: 2018-06-05 | Current activities:  0 | ❌ Not retained
  get2parag            | First: 2017-01-17 | Latest: 2017-01-17 | Current activities:  0 | ❌ Not retained
  getalphacode         | First: 2018-06-29 | Latest: 2018-06-29 | Current activities:  0 | ❌ Not retained
  gitter-badger        | First: 2014-11-29 | Latest: 2014-11-29 | Current activities:  0 | ❌ Not retained
  gmcouto              | First: 2018-05-04 | Latest: 2018-05-04 | Current activities:  0 | ❌ Not retained
  godlessroger         | First: 2019-11-27 | Latest: 2019-11-27 | Current activities:  0 | ❌ Not retained
  grantlittle          | First: 2015-10-26 | Latest: 2015-10-26 | Current activities:  0 | ❌ Not retained
  gtukmachev           | First: 2018-10-13 | Latest: 2018-10-13 | Current activities:  0 | ❌ Not retained
  gunnarvelle          | First: 2016-09-27 | Latest: 2016-09-27 | Current activities:  0 | ❌ Not retained
  guohaijian           | First: 2019-04-28 | Latest: 2019-04-28 | Current activities:  0 | ❌ Not retained
  hamsaparam           | First: 2017-10-10 | Latest: 2017-10-10 | Current activities:  0 | ❌ Not retained
  harishkadamudi       | First: 2018-02-02 | Latest: 2018-02-02 | Current activities:  0 | ❌ Not retained
  hbenlulu             | First: 2014-10-02 | Latest: 2014-10-02 | Current activities:  0 | ❌ Not retained
  he-jialin2           | First: 2018-05-17 | Latest: 2018-05-17 | Current activities:  0 | ❌ Not retained
  hehaipeng            | First: 2019-11-16 | Latest: 2019-11-16 | Current activities:  0 | ❌ Not retained
  heka-pulsen          | First: 2019-11-21 | Latest: 2019-11-21 | Current activities:  0 | ❌ Not retained
  hellotoworld         | First: 2018-06-28 | Latest: 2018-06-28 | Current activities:  0 | ❌ Not retained
  himnay               | First: 2018-05-25 | Latest: 2018-05-25 | Current activities:  0 | ❌ Not retained
  hirohe               | First: 2018-08-02 | Latest: 2018-08-02 | Current activities:  0 | ❌ Not retained
  hlg212               | First: 2019-08-06 | Latest: 2019-08-06 | Current activities:  0 | ❌ Not retained
  holger82             | First: 2018-06-06 | Latest: 2018-06-06 | Current activities:  0 | ❌ Not retained
  holicc               | First: 2018-12-14 | Latest: 2018-12-14 | Current activities:  0 | ❌ Not retained
  huang054             | First: 2018-09-10 | Latest: 2018-09-10 | Current activities:  0 | ❌ Not retained
  humb1t               | First: 2017-10-24 | Latest: 2017-10-24 | Current activities:  0 | ❌ Not retained
  iBryan99             | First: 2018-06-08 | Latest: 2018-06-08 | Current activities:  0 | ❌ Not retained
  iGitHubJ             | First: 2018-03-22 | Latest: 2018-03-22 | Current activities:  0 | ❌ Not retained
  iNikem               | First: 2018-03-22 | Latest: 2018-03-22 | Current activities:  0 | ❌ Not retained
  iamazy               | First: 2018-09-23 | Latest: 2018-09-23 | Current activities:  0 | ❌ Not retained
  iamjohnwang          | First: 2018-04-28 | Latest: 2018-04-28 | Current activities:  0 | ❌ Not retained
  iamnotgay            | First: 2018-01-26 | Latest: 2018-01-26 | Current activities:  0 | ❌ Not retained
  igoragueme           | First: 2019-06-28 | Latest: 2019-06-28 | Current activities:  0 | ❌ Not retained
  iris-8               | First: 2017-12-28 | Latest: 2017-12-28 | Current activities:  0 | ❌ Not retained
  itERRatOR            | First: 2017-02-15 | Latest: 2017-02-15 | Current activities:  0 | ❌ Not retained
  italokrenak          | First: 2018-04-27 | Latest: 2018-04-27 | Current activities:  0 | ❌ Not retained
  itsPoo               | First: 2019-02-20 | Latest: 2019-02-20 | Current activities:  0 | ❌ Not retained
  iwanzarembo          | First: 2016-08-05 | Latest: 2016-08-05 | Current activities:  0 | ❌ Not retained
  jameycai             | First: 2018-11-02 | Latest: 2018-11-02 | Current activities:  0 | ❌ Not retained
  jar349               | First: 2015-03-05 | Latest: 2015-03-05 | Current activities:  0 | ❌ Not retained
  jarvis0325           | First: 2019-02-18 | Latest: 2019-02-18 | Current activities:  0 | ❌ Not retained
  jasmine4y            | First: 2019-04-04 | Latest: 2019-04-04 | Current activities:  0 | ❌ Not retained
  jbedalov             | First: 2019-01-25 | Latest: 2019-01-25 | Current activities:  0 | ❌ Not retained
  jeff-leo             | First: 2017-07-24 | Latest: 2017-07-24 | Current activities:  0 | ❌ Not retained
  jenslofgren          | First: 2015-12-14 | Latest: 2015-12-14 | Current activities:  0 | ❌ Not retained
  jenswl               | First: 2015-01-30 | Latest: 2015-01-30 | Current activities:  0 | ❌ Not retained
  jervi                | First: 2016-10-17 | Latest: 2016-10-17 | Current activities:  0 | ❌ Not retained
  jguidoux             | First: 2017-06-02 | Latest: 2017-06-02 | Current activities:  0 | ❌ Not retained
  jiangxianboy         | First: 2019-06-26 | Latest: 2019-06-26 | Current activities:  0 | ❌ Not retained
  jiangyitao           | First: 2018-12-18 | Latest: 2018-12-18 | Current activities:  0 | ❌ Not retained
  jingshenbusi6530     | First: 2019-04-26 | Latest: 2019-04-26 | Current activities:  0 | ❌ Not retained
  jlisam               | First: 2016-09-30 | Latest: 2016-09-30 | Current activities:  0 | ❌ Not retained
  jliuold              | First: 2018-05-03 | Latest: 2018-05-03 | Current activities:  0 | ❌ Not retained
  jmardis10            | First: 2017-12-07 | Latest: 2017-12-07 | Current activities:  0 | ❌ Not retained
  jmichelgarcia        | First: 2017-12-16 | Latest: 2017-12-16 | Current activities:  0 | ❌ Not retained
  jmirc                | First: 2017-05-13 | Latest: 2017-05-13 | Current activities:  0 | ❌ Not retained
  jmpuyo               | First: 2020-02-19 | Latest: 2020-02-19 | Current activities:  0 | ❌ Not retained
  jocax                | First: 2015-08-19 | Latest: 2015-08-19 | Current activities:  0 | ❌ Not retained
  jochenchrist         | First: 2018-10-08 | Latest: 2018-10-08 | Current activities:  0 | ❌ Not retained
  jochenhebbrecht      | First: 2018-08-01 | Latest: 2018-08-01 | Current activities:  0 | ❌ Not retained
  joelroyer            | First: 2018-08-08 | Latest: 2018-08-08 | Current activities:  0 | ❌ Not retained
  jofisiva             | First: 2018-08-01 | Latest: 2018-08-01 | Current activities:  0 | ❌ Not retained
  jonnauday            | First: 2019-06-18 | Latest: 2019-06-18 | Current activities:  0 | ❌ Not retained
  josetesan            | First: 2015-10-23 | Latest: 2015-10-23 | Current activities:  0 | ❌ Not retained
  jrobison153          | First: 2019-09-23 | Latest: 2019-09-23 | Current activities:  0 | ❌ Not retained
  jsonsocool           | First: 2016-09-06 | Latest: 2016-09-06 | Current activities:  0 | ❌ Not retained
  jt0526               | First: 2018-03-07 | Latest: 2018-03-07 | Current activities:  0 | ❌ Not retained
  jtwalraven           | First: 2018-03-03 | Latest: 2018-03-03 | Current activities:  0 | ❌ Not retained
  junegod              | First: 2017-07-17 | Latest: 2017-07-17 | Current activities:  0 | ❌ Not retained
